shdon,loaihd,tthai,tgtcthue,tdlap,nbten,nmten
1762,muavao,1,16409091.00,2024-11-05 17:00:00,CÔNG TY TNHH XUẤT NHẬP KHẨU LÊ TRẦN GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
39231,muavao,1,5409091.00,2024-11-04 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
35566,muavao,1,10690910.00,2024-11-04 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2360,muavao,1,10781819.00,2024-11-04 17:00:00,CÔNG TY TNHH THƯƠNG MẠI KỸ THUẬT DIỆP KHÁNH,Công ty TNHH MTV Huy Vũ
1192,muavao,1,10400000.00,2024-11-04 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
1191,muavao,1,59686364.00,2024-11-04 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
152808,muavao,1,20000.00,2024-11-03 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
152647,muavao,1,20000.00,2024-11-03 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
97718,muavao,1,156922727.00,2024-11-03 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6906,muavao,1,20000.00,2024-11-03 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6397,muavao,1,9823637.00,2024-11-03 17:00:00,CÔNG TY TNHH CÔNG NGHỆ DSS ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
89417926,muavao,1,350000.00,2024-11-01 17:00:00,Tập đoàn Công nghiệp - Viễn thông Quân đội,Công Ty Tnhh Huy Vũ
3759,muavao,1,14400000.00,2024-11-01 17:00:00,CÔNG TY TNHH GIẢI PHÁP FINGERTAS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
783836,muavao,1,458132.00,2024-10-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
783748,muavao,1,219976.00,2024-10-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
783747,muavao,1,588690.00,2024-10-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
744220,muavao,1,249636.00,2024-10-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
715107,muavao,1,274000.00,2024-10-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
715069,muavao,1,20000.00,2024-10-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
715028,muavao,1,24545.00,2024-10-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty  TNHH MTV Huy Vũ
715027,muavao,1,23000.00,2024-10-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV  Huy Vũ
714875,muavao,1,233636.00,2024-10-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Cửa Hàng Máy Tình Trường Sơn
152195,muavao,1,19000.00,2024-10-31 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
152190,muavao,1,19000.00,2024-10-31 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
13038,muavao,1,15141817.00,2024-10-31 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3751,muavao,1,14400000.00,2024-10-31 17:00:00,CÔNG TY TNHH GIẢI PHÁP FINGERTAS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1748,muavao,6,8454545.00,2024-10-31 17:00:00,CÔNG TY TNHH XUẤT NHẬP KHẨU LÊ TRẦN GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1177,muavao,1,10400000.00,2024-10-31 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
340,muavao,1,8318182.00,2024-10-31 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
673332,muavao,1,6727272.00,2024-12-30 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
182303,muavao,1,19000.00,2024-12-30 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
110347,muavao,1,568062182.00,2024-12-30 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
110346,muavao,1,6363636.00,2024-12-30 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
66619,muavao,1,166418.00,2024-12-30 17:00:00,CÔNG TY CỔ PHẦN CÔNG NGHỆ VI MÔ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5613,muavao,1,11380041.00,2024-12-30 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
5612,muavao,1,15695957.00,2024-12-30 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
5521,muavao,1,190170926.00,2024-12-30 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
3028,muavao,1,2090909.00,2024-12-30 17:00:00,CÔNG TY CỔ PHẦN RIOTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
71021650,muavao,1,4545.00,2024-12-29 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
71021574,muavao,1,4545.00,2024-12-29 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
70989082,muavao,1,2033239.00,2024-12-29 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
70910587,muavao,1,2034157.00,2024-12-29 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
182138,muavao,1,52739726.00,2024-12-29 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
181694,muavao,1,60000.00,2024-12-29 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
35551,muavao,1,82000.00,2024-12-29 17:00:00,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6448,muavao,1,6272727.00,2024-12-29 17:00:00,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN CÔNG NGHỆ ROBO,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
218,muavao,1,3518518.00,2024-12-29 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI PHƯỚC THỌ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
270311,muavao,1,4181818.00,2024-12-27 17:00:00,Chi nhánh Công ty TNHH phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
108991,muavao,1,6617305.00,2024-12-27 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5478,muavao,1,186100015.00,2024-12-27 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
70676915,muavao,1,118182.00,2024-12-26 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
181349,muavao,1,19000.00,2024-12-26 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
181167,muavao,1,60000.00,2024-12-26 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
180819,muavao,1,225000.00,2024-12-26 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
11746,muavao,3,-231818.00,2024-12-26 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN KỸ THUẬT CÔNG NGHỆ NAM THÀNH,Công ty TNHH  Một Thành Viên Huy Vũ
5466,muavao,1,1345460.00,2024-12-26 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
3724,muavao,1,1805556.00,2024-12-26 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3719,muavao,1,5527273.00,2024-12-26 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3072,muavao,1,24300000.00,2024-12-26 17:00:00,CÔNG TY TNHH A.B.M,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
70567811,muavao,1,4545.00,2024-12-25 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
70567387,muavao,1,4545.00,2024-12-25 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
70549705,muavao,1,3732603.00,2024-12-25 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
661573,muavao,1,1363636.00,2024-12-25 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
179681,muavao,1,19000.00,2024-12-25 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
179680,muavao,1,19000.00,2024-12-25 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
7372,muavao,1,9700000.00,2024-12-25 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3442,muavao,1,2516000.00,2024-12-25 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT XUẤT NHẬP KHẨU MỰC IN VIỆT NHẬT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
390,muavao,1,9009259.00,2024-12-25 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
130,muavao,1,4363636.00,2024-12-25 17:00:00,CÔNG TY TNHH FINTECS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
70347916,muavao,1,172727.00,2024-12-24 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
265027,muavao,1,1772727.00,2024-12-24 17:00:00,Chi nhánh Công ty TNHH phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
190286,muavao,1,677275.00,2024-12-24 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
190285,muavao,1,954545.00,2024-12-24 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
190269,muavao,1,10745449.00,2024-12-24 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
179060,muavao,1,40000.00,2024-12-24 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34992,muavao,1,25363636.00,2024-12-24 17:00:00,Công Ty TNHH Một Thành Viên Bảo Vinh,CÔNG TY TNHH MTV HUY VŨ
6075,muavao,1,4477273.00,2024-12-24 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
178867,muavao,1,19000.00,2024-12-23 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
178840,muavao,1,19000.00,2024-12-23 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
2881,muavao,1,3136363.00,2024-12-23 17:00:00,CÔNG TY CỔ PHẦN RIOTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
386,muavao,2,12927273.00,2024-12-23 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
70104352,muavao,1,163636.00,2024-12-22 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
177314,muavao,1,19000.00,2024-12-22 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6244,muavao,1,4200000.00,2024-12-22 17:00:00,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN CÔNG NGHỆ ROBO,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
385,muavao,4,13418184.00,2024-12-22 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
4412,muavao,1,10800000.00,2024-12-20 17:00:00,CÔNG TY TNHH GIẢI PHÁP FINGERTAS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
648550,muavao,1,136272730.00,2024-12-19 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
176567,muavao,1,19000.00,2024-12-19 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
7237,muavao,1,2363636.00,2024-12-19 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2096,muavao,1,16545454.00,2024-12-19 17:00:00,CÔNG TY TNHH XUẤT NHẬP KHẨU LÊ TRẦN GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1260,muavao,1,2750000.00,2024-12-19 17:00:00,CÔNG TY CỔ PHẦN PHÂN PHỐI ĐIỆN TỬ JVS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
382,muavao,1,3500000.00,2024-12-19 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
69418376,muavao,1,2820822.00,2024-12-18 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
11417,muavao,1,4545454.00,2024-12-18 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN KỸ THUẬT CÔNG NGHỆ NAM THÀNH,Công ty TNHH  Một Thành Viên Huy Vũ
7873,muavao,1,15000.00,2024-12-18 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
7163,muavao,1,5472727.00,2024-12-17 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1423,muavao,1,115272727.00,2024-12-17 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
1421,muavao,1,207750000.00,2024-12-17 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
1420,muavao,1,436659091.00,2024-12-17 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
899,muavao,1,12727273.00,2024-12-17 17:00:00,CÔNG TY TNHH CÔNG NGHỆ TIN HỌC TG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
174836,muavao,1,19000.00,2024-12-16 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
203,muavao,1,3518518.00,2024-12-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI PHƯỚC THỌ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
174140,muavao,1,19000.00,2024-12-15 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
174139,muavao,1,19000.00,2024-12-15 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
174135,muavao,1,40000.00,2024-12-15 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
7093,muavao,1,5472727.00,2024-12-15 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
381,muavao,1,9427272.00,2024-12-15 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
634003,muavao,1,105694537.00,2024-12-12 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
173440,muavao,1,19000.00,2024-12-12 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
8040,muavao,1,8758183.00,2024-12-09 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUỐC VIỆT,Công Ty TNHH Một Thành Viên Huy Vũ
116330,muavao,1,20445455.00,2024-12-12 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
1465,muavao,1,22182637.00,2024-12-12 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN HUETRONICS (TỈNH THỪA THIÊN HUẾ),CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1464,muavao,1,21272727.00,2024-12-12 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN HUETRONICS (TỈNH THỪA THIÊN HUẾ),CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
379,muavao,1,7854546.00,2024-12-12 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
633601,muavao,1,8363636.00,2024-12-11 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
172219,muavao,1,40000.00,2024-12-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
11391,muavao,1,7818182.00,2024-12-11 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TIN HỌC ANH PHƯƠNG A.P.C.O.M,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
7717,muavao,1,15000.00,2024-12-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1892,muavao,1,2985186.00,2024-12-11 17:00:00,Công Ty TNHH Công Nghệ Và Thương Mại Mai Khanh,Công Ty TNHH Một Thành Viên Huy Vũ
68339219,muavao,1,746094.00,2024-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
68339121,muavao,1,6200726.00,2024-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
68339089,muavao,1,8550287.00,2024-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
68339040,muavao,1,9405315.00,2024-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
171890,muavao,1,20000.00,2024-12-10 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
105462,muavao,1,42409091.00,2024-12-10 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6969,muavao,1,6090909.00,2024-12-10 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5123,muavao,1,61345460.00,2024-12-10 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
1365,muavao,1,92218182.00,2024-12-09 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
48,muavao,1,2600000.00,2024-12-09 17:00:00,CÔNG TY TNHH KỸ THUẬT CÔNG NGHỆ HẢI SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
8853,muavao,1,2498182.00,2024-12-08 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
8852,muavao,1,12306365.00,2024-12-08 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
7139,muavao,1,13676363.00,2024-12-08 17:00:00,CÔNG TY TNHH CÔNG NGHỆ DSS ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1358,muavao,1,517277272.00,2024-12-08 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
373,muavao,1,13672727.00,2024-12-08 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
67731094,muavao,1,13636.00,2024-12-06 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
67731084,muavao,1,13636.00,2024-12-06 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
67731079,muavao,1,13636.00,2024-12-06 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
1028275,muavao,1,243183.00,2024-12-06 17:00:00,CÔNG TY DỊCH VỤ MOBIFONE KHU VỰC 7 - CHI NHÁNH TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,Công ty TNHH MTV Huy Vũ
2297,muavao,1,681818.00,2024-12-05 17:00:00,CÔNG TY TNHH VĨNH TÍN,CÔNG TY TNHH MTV HUY VŨ
168838,muavao,1,19000.00,2024-12-04 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
5058,muavao,1,92018190.00,2024-12-04 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
5044,muavao,1,1481824.00,2024-12-04 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
5043,muavao,1,2018190.00,2024-12-04 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
11114,muavao,1,7818182.00,2024-12-03 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TIN HỌC ANH PHƯƠNG A.P.C.O.M,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6748,muavao,1,4318182.00,2024-12-02 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3123,muavao,1,1600000.00,2024-12-02 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT XUẤT NHẬP KHẨU MỰC IN VIỆT NHẬT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2649,muavao,1,8181818.00,2024-12-02 17:00:00,CÔNG TY CỔ PHẦN RIOTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1952,muavao,1,24727272.00,2024-12-02 17:00:00,CÔNG TY TNHH XUẤT NHẬP KHẨU LÊ TRẦN GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
